WELL_PERMIT_NUM	OPERATOR	COUNTY	MUNICIPALITY	LATITUDE	LONGITUDE	START_DATE	PROD_PERIOD	PROD_PERIOD_MAX	OIL_BBL_MODEL	GAS_MCF_MODEL	GAS_MCF_MODEL_CUMSUM	OIL_BBL_MODEL_CUMSUM	PROD_MCFE_MODEL_ZERO	PRODUCTION_DATE_MODEL	PROD_MCFE	PROD_MCFE_MODEL	GAS_MCF_MODEL_NA	GAS_MCF_MODEL_ZERO	OIL_BBL_MODEL_ZERO	DATE_MODEL	PROD_MCFE_MODEL_NA	
081-20710	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.303947	-77.412614	2013-01-01	71	34	0	14740.42769	2976225.982	0	14740.42769	2018-12-01	14740.42769	14740.42769	14740.42769	14740.42769	0	2018-12-01	14740.42769	
081-20710	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.303947	-77.412614	2013-01-01	83	34	0	10904.88629	3127033.902	0	10904.88629	2019-12-01	10904.88629	10904.88629	10904.88629	10904.88629	0	2019-12-01	10904.88629	
081-20711	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.303933	-77.412664	2013-01-01	47	34	0	12799.27593	1649065.533	0	12799.27593	2016-12-01	12799.27593	12799.27593	12799.27593	12799.27593	0	2016-12-01	12799.27593	
081-20711	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.303933	-77.412664	2013-01-01	59	34	0	9468.833039	1780013.713	0	9468.833039	2017-12-01	9468.833039	9468.833039	9468.833039	9468.833039	0	2017-12-01	9468.833039	
081-20711	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.303933	-77.412664	2013-01-01	71	34	0	7004.989937	1876888.447	0	7004.989937	2018-12-01	7004.989937	7004.989937	7004.989937	7004.989937	0	2018-12-01	7004.989937	
081-20711	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.303933	-77.412664	2013-01-01	83	34	0	5182.252535	1948555.836	0	5182.252535	2019-12-01	5182.252535	5182.252535	5182.252535	5182.252535	0	2019-12-01	5182.252535	
081-20728	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348953	-77.327411	2012-12-01	48	33	0	329.966679	1725666.956	0	329.966679	2016-12-01	329.966679	329.966679	329.966679	329.966679	0	2016-12-01	329.966679	
081-20728	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348953	-77.327411	2012-12-01	60	33	0	244.1075111	1729042.814	0	244.1075111	2017-12-01	244.1075111	244.1075111	244.1075111	244.1075111	0	2017-12-01	244.1075111	
081-20728	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348953	-77.327411	2012-12-01	72	33	0	180.5893769	1731540.255	0	180.5893769	2018-12-01	180.5893769	180.5893769	180.5893769	180.5893769	0	2018-12-01	180.5893769	
081-20728	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348953	-77.327411	2012-12-01	84	33	0	133.5990151	1733387.848	0	133.5990151	2019-12-01	133.5990151	133.5990151	133.5990151	133.5990151	0	2019-12-01	133.5990151	
081-20729	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348992	-77.327314	2012-12-01	48	31	0	31733.38532	3084658	0	31733.38532	2016-12-01	31733.38532	31733.38532	31733.38532	31733.38532	0	2016-12-01	31733.38532	
081-20729	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348992	-77.327314	2012-12-01	60	31	0	23476.18169	3409319.261	0	23476.18169	2017-12-01	23476.18169	23476.18169	23476.18169	23476.18169	0	2017-12-01	23476.18169	
081-20729	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348992	-77.327314	2012-12-01	72	31	0	17367.54845	3649501.853	0	17367.54845	2018-12-01	17367.54845	17367.54845	17367.54845	17367.54845	0	2018-12-01	17367.54845	
081-20729	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.348992	-77.327314	2012-12-01	84	31	0	12848.4156	3827187.597	0	12848.4156	2019-12-01	12848.4156	12848.4156	12848.4156	12848.4156	0	2019-12-01	12848.4156	
081-20730	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349011	-77.327267	2012-12-01	48	31	0	33380.33072	3167441.946	0	33380.33072	2016-12-01	33380.33072	33380.33072	33380.33072	33380.33072	0	2016-12-01	33380.33072	
081-20730	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349011	-77.327267	2012-12-01	60	31	0	24694.58273	3508952.95	0	24694.58273	2017-12-01	24694.58273	24694.58273	24694.58273	24694.58273	0	2017-12-01	24694.58273	
081-20730	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349011	-77.327267	2012-12-01	72	31	0	18268.91474	3761600.888	0	18268.91474	2018-12-01	18268.91474	18268.91474	18268.91474	18268.91474	0	2018-12-01	18268.91474	
081-20730	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349011	-77.327267	2012-12-01	84	31	0	13515.24136	3948508.425	0	13515.24136	2019-12-01	13515.24136	13515.24136	13515.24136	13515.24136	0	2019-12-01	13515.24136	
081-20731	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349031	-77.327217	2012-12-01	48	31	0	32623.91993	3146174.844	0	32623.91993	2016-12-01	32623.91993	32623.91993	32623.91993	32623.91993	0	2016-12-01	32623.91993	
081-20731	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349031	-77.327217	2012-12-01	60	31	0	24134.99424	3479947.08	0	24134.99424	2017-12-01	24134.99424	24134.99424	24134.99424	24134.99424	0	2017-12-01	24134.99424	
081-20731	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349031	-77.327217	2012-12-01	72	31	0	17854.9343	3726869.922	0	17854.9343	2018-12-01	17854.9343	17854.9343	17854.9343	17854.9343	0	2018-12-01	17854.9343	
081-20731	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.349031	-77.327217	2012-12-01	84	31	0	13208.98093	3909542.064	0	13208.98093	2019-12-01	13208.98093	13208.98093	13208.98093	13208.98093	0	2019-12-01	13208.98093	
081-20733	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302628	-77.383697	2012-09-01	51	38	0	33444.2143	2366410.509	0	33444.2143	2016-12-01	33444.2143	33444.2143	33444.2143	33444.2143	0	2016-12-01	33444.2143	
081-20733	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302628	-77.383697	2012-09-01	63	38	0	24741.84344	2708575.099	0	24741.84344	2017-12-01	24741.84344	24741.84344	24741.84344	24741.84344	0	2017-12-01	24741.84344	
081-20733	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302628	-77.383697	2012-09-01	75	38	0	18303.87796	2961706.557	0	18303.87796	2018-12-01	18303.87796	18303.87796	18303.87796	18303.87796	0	2018-12-01	18303.87796	
081-20733	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302628	-77.383697	2012-09-01	87	38	0	13541.10695	3148971.8	0	13541.10695	2019-12-01	13541.10695	13541.10695	13541.10695	13541.10695	0	2019-12-01	13541.10695	
081-20735	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302558	-77.383756	2012-09-01	51	38	0	35853.6866	2487759.989	0	35853.6866	2016-12-01	35853.6866	35853.6866	35853.6866	35853.6866	0	2016-12-01	35853.6866	
081-20735	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302558	-77.383756	2012-09-01	63	38	0	26524.35763	2854575.662	0	26524.35763	2017-12-01	26524.35763	26524.35763	26524.35763	26524.35763	0	2017-12-01	26524.35763	
081-20735	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302558	-77.383756	2012-09-01	75	38	0	19622.57202	3125943.854	0	19622.57202	2018-12-01	19622.57202	19622.57202	19622.57202	19622.57202	0	2018-12-01	19622.57202	
081-20735	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302558	-77.383756	2012-09-01	87	38	0	14516.66948	3326700.53	0	14516.66948	2019-12-01	14516.66948	14516.66948	14516.66948	14516.66948	0	2019-12-01	14516.66948	
081-20736	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302525	-77.383786	2012-09-01	51	38	0	52196.59588	3325710.596	0	52196.59588	2016-12-01	52196.59588	52196.59588	52196.59588	52196.59588	0	2016-12-01	52196.59588	
081-20736	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302525	-77.383786	2012-09-01	63	38	0	38614.75088	3859729.027	0	38614.75088	2017-12-01	38614.75088	38614.75088	38614.75088	38614.75088	0	2017-12-01	38614.75088	
081-20736	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302525	-77.383786	2012-09-01	75	38	0	28566.9776	4254792.888	0	28566.9776	2018-12-01	28566.9776	28566.9776	28566.9776	28566.9776	0	2018-12-01	28566.9776	
081-20736	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302525	-77.383786	2012-09-01	87	38	0	21133.6909	4547058.931	0	21133.6909	2019-12-01	21133.6909	21133.6909	21133.6909	21133.6909	0	2019-12-01	21133.6909	
081-20738	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284619	-77.352128	2012-03-01	57	42	0	263.4632504	1194844.33	0	263.4632504	2016-12-01	263.4632504	263.4632504	263.4632504	263.4632504	0	2016-12-01	263.4632504	
081-20738	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284619	-77.352128	2012-03-01	69	42	0	194.9086451	1197539.798	0	194.9086451	2017-12-01	194.9086451	194.9086451	194.9086451	194.9086451	0	2017-12-01	194.9086451	
081-20738	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284619	-77.352128	2012-03-01	81	42	0	144.1923299	1199533.889	0	144.1923299	2018-12-01	144.1923299	144.1923299	144.1923299	144.1923299	0	2018-12-01	144.1923299	
081-20738	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284619	-77.352128	2012-03-01	93	42	0	106.6726825	1201009.108	0	106.6726825	2019-12-01	106.6726825	106.6726825	106.6726825	106.6726825	0	2019-12-01	106.6726825	
081-20739	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284667	-77.352036	2012-03-01	57	40	0	9142.099984	1244640.679	0	9142.099984	2016-12-01	9142.099984	9142.099984	9142.099984	9142.099984	0	2016-12-01	9142.099984	
081-20739	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284667	-77.352036	2012-03-01	69	40	0	6763.274643	1338172.638	0	6763.274643	2017-12-01	6763.274643	6763.274643	6763.274643	6763.274643	0	2017-12-01	6763.274643	
081-20739	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284667	-77.352036	2012-03-01	81	40	0	5003.432907	1407367.061	0	5003.432907	2018-12-01	5003.432907	5003.432907	5003.432907	5003.432907	0	2018-12-01	5003.432907	
081-20739	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.284667	-77.352036	2012-03-01	93	40	0	3701.511794	1458556.709	0	3701.511794	2019-12-01	3701.511794	3701.511794	3701.511794	3701.511794	0	2019-12-01	3701.511794	
081-20740	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415211	-77.134167	2013-04-01	44	31	0	83167.6182	4882787.744	0	83167.6182	2016-12-01	83167.6182	83167.6182	83167.6182	83167.6182	0	2016-12-01	83167.6182	
081-20740	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415211	-77.134167	2013-04-01	56	31	0	61526.94067	5733667.772	0	61526.94067	2017-12-01	61526.94067	61526.94067	61526.94067	61526.94067	0	2017-12-01	61526.94067	
081-20740	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415211	-77.134167	2013-04-01	68	31	0	45517.28798	6363144.077	0	45517.28798	2018-12-01	45517.28798	45517.28798	45517.28798	45517.28798	0	2018-12-01	45517.28798	
081-20740	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415211	-77.134167	2013-04-01	80	31	0	33673.4361	6828827.141	0	33673.4361	2019-12-01	33673.4361	33673.4361	33673.4361	33673.4361	0	2019-12-01	33673.4361	
081-20741	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415294	-77.134169	2013-04-01	44	31	0	42611.69329	3025489.285	0	42611.69329	2016-12-01	42611.69329	42611.69329	42611.69329	42611.69329	0	2016-12-01	42611.69329	
081-20741	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415294	-77.134169	2013-04-01	56	31	0	31523.89334	3461445.484	0	31523.89334	2017-12-01	31523.89334	31523.89334	31523.89334	31523.89334	0	2017-12-01	31523.89334	
081-20741	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415294	-77.134169	2013-04-01	68	31	0	23321.20069	3783963.453	0	23321.20069	2018-12-01	23321.20069	23321.20069	23321.20069	23321.20069	0	2018-12-01	23321.20069	
081-20741	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415294	-77.134169	2013-04-01	80	31	0	17252.89436	4022560.449	0	17252.89436	2019-12-01	17252.89436	17252.89436	17252.89436	17252.89436	0	2019-12-01	17252.89436	
081-20742	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415128	-77.134164	2013-04-01	44	31	0	88169.21358	5573621.923	0	88169.21358	2016-12-01	88169.21358	88169.21358	88169.21358	88169.21358	0	2016-12-01	88169.21358	
081-20742	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415128	-77.134164	2013-04-01	56	31	0	65227.09307	6475672.8	0	65227.09307	2017-12-01	65227.09307	65227.09307	65227.09307	65227.09307	0	2017-12-01	65227.09307	
081-20742	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415128	-77.134164	2013-04-01	68	31	0	48254.64012	7143005.014	0	48254.64012	2018-12-01	48254.64012	48254.64012	48254.64012	48254.64012	0	2018-12-01	48254.64012	
081-20742	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415128	-77.134164	2013-04-01	80	31	0	35698.51396	7636693.669	0	35698.51396	2019-12-01	35698.51396	35698.51396	35698.51396	35698.51396	0	2019-12-01	35698.51396	
081-20743	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302694	-77.383636	2012-09-01	51	38	0	46515.21105	3254349.832	0	46515.21105	2016-12-01	46515.21105	46515.21105	46515.21105	46515.21105	0	2016-12-01	46515.21105	
081-20743	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302694	-77.383636	2012-09-01	63	38	0	34411.69403	3730242.553	0	34411.69403	2017-12-01	34411.69403	34411.69403	34411.69403	34411.69403	0	2017-12-01	34411.69403	
081-20743	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302694	-77.383636	2012-09-01	75	38	0	25457.57956	4082305.336	0	25457.57956	2018-12-01	25457.57956	25457.57956	25457.57956	25457.57956	0	2018-12-01	25457.57956	
081-20743	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302694	-77.383636	2012-09-01	87	38	0	18833.37555	4342759.423	0	18833.37555	2019-12-01	18833.37555	18833.37555	18833.37555	18833.37555	0	2019-12-01	18833.37555	
081-20744	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415253	-77.134169	2013-04-01	44	31	0	71788.70294	4342628.899	0	71788.70294	2016-12-01	71788.70294	71788.70294	71788.70294	71788.70294	0	2016-12-01	71788.70294	
081-20744	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415253	-77.134169	2013-04-01	56	31	0	53108.88255	5077092.322	0	53108.88255	2017-12-01	53108.88255	53108.88255	53108.88255	53108.88255	0	2017-12-01	53108.88255	
081-20744	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415253	-77.134169	2013-04-01	68	31	0	39289.65547	5620444.271	0	39289.65547	2018-12-01	39289.65547	39289.65547	39289.65547	39289.65547	0	2018-12-01	39289.65547	
081-20744	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.415253	-77.134169	2013-04-01	80	31	0	29066.26826	6022413.017	0	29066.26826	2019-12-01	29066.26826	29066.26826	29066.26826	29066.26826	0	2019-12-01	29066.26826	
081-20761	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.411361	-77.142467	2013-08-01	40	21	0	526.6229316	2568459.176	0	526.6229316	2016-12-01	526.6229316	526.6229316	526.6229316	526.6229316	0	2016-12-01	526.6229316	
081-20761	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.411361	-77.142467	2013-08-01	52	21	0	389.5927113	2573847.006	0	389.5927113	2017-12-01	389.5927113	389.5927113	389.5927113	389.5927113	0	2017-12-01	389.5927113	
081-20761	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.411361	-77.142467	2013-08-01	64	21	0	288.2185177	2577832.892	0	288.2185177	2018-12-01	288.2185177	288.2185177	288.2185177	288.2185177	0	2018-12-01	288.2185177	
081-20761	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.411361	-77.142467	2013-08-01	76	21	0	213.2224539	2580781.628	0	213.2224539	2019-12-01	213.2224539	213.2224539	213.2224539	213.2224539	0	2019-12-01	213.2224539	
081-20762	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.416222	-77.113433	2012-07-01	53	40	0	39567.68903	4481306.692	0	39567.68903	2016-12-01	39567.68903	39567.68903	39567.68903	39567.68903	0	2016-12-01	39567.68903	
081-20762	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.416222	-77.113433	2012-07-01	65	40	0	29271.95594	4886119.972	0	29271.95594	2017-12-01	29271.95594	29271.95594	29271.95594	29271.95594	0	2017-12-01	29271.95594	
081-20762	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.416222	-77.113433	2012-07-01	77	40	0	21655.22995	5185598.582	0	21655.22995	2018-12-01	21655.22995	21655.22995	21655.22995	21655.22995	0	2018-12-01	21655.22995	
081-20762	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.416222	-77.113433	2012-07-01	89	40	0	16020.41849	5407151.189	0	16020.41849	2019-12-01	16020.41849	16020.41849	16020.41849	16020.41849	0	2019-12-01	16020.41849	
081-20770	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.310117	-77.425392	2013-02-01	46	33	0	40894.5403	2279722.614	0	40894.5403	2016-12-01	40894.5403	40894.5403	40894.5403	40894.5403	0	2016-12-01	40894.5403	
081-20770	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.310117	-77.425392	2013-02-01	58	33	0	30253.55312	2698110.784	0	30253.55312	2017-12-01	30253.55312	30253.55312	30253.55312	30253.55312	0	2017-12-01	30253.55312	
081-20770	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.310117	-77.425392	2013-02-01	70	33	0	22381.41007	3007632.022	0	22381.41007	2018-12-01	22381.41007	22381.41007	22381.41007	22381.41007	0	2018-12-01	22381.41007	
081-20770	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.310117	-77.425392	2013-02-01	82	33	0	16557.6425	3236614.109	0	16557.6425	2019-12-01	16557.6425	16557.6425	16557.6425	16557.6425	0	2019-12-01	16557.6425	
081-20771	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.3101	-77.425342	2013-02-01	46	33	0	46231.30576	3080754.585	0	46231.30576	2016-12-01	46231.30576	46231.30576	46231.30576	46231.30576	0	2016-12-01	46231.30576	
081-20771	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.3101	-77.425342	2013-02-01	58	33	0	34201.66248	3553742.697	0	34201.66248	2017-12-01	34201.66248	34201.66248	34201.66248	34201.66248	0	2017-12-01	34201.66248	
081-20771	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.3101	-77.425342	2013-02-01	70	33	0	25302.19938	3903656.668	0	25302.19938	2018-12-01	25302.19938	25302.19938	25302.19938	25302.19938	0	2018-12-01	25302.19938	
081-20771	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.3101	-77.425342	2013-02-01	82	33	0	18718.42616	4162521.075	0	18718.42616	2019-12-01	18718.42616	18718.42616	18718.42616	18718.42616	0	2019-12-01	18718.42616	
081-20782	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166153	2013-05-01	43	29	0	30691.84514	2217017.688	0	30691.84514	2016-12-01	30691.84514	30691.84514	30691.84514	30691.84514	0	2016-12-01	30691.84514	
081-20782	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166153	2013-05-01	55	29	0	22705.65607	2531023.05	0	22705.65607	2017-12-01	22705.65607	22705.65607	22705.65607	22705.65607	0	2017-12-01	22705.65607	
081-20782	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166153	2013-05-01	67	29	0	16797.51788	2763322.467	0	16797.51788	2018-12-01	16797.51788	16797.51788	16797.51788	16797.51788	0	2018-12-01	16797.51788	
081-20782	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166153	2013-05-01	79	29	0	12426.71016	2935176.282	0	12426.71016	2019-12-01	12426.71016	12426.71016	12426.71016	12426.71016	0	2019-12-01	12426.71016	
081-20783	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166044	2013-05-01	43	30	0	23730.47398	1566384.892	0	23730.47398	2016-12-01	23730.47398	23730.47398	23730.47398	23730.47398	0	2016-12-01	23730.47398	
081-20783	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166044	2013-05-01	55	30	0	17555.67246	1809169.124	0	17555.67246	2017-12-01	17555.67246	17555.67246	17555.67246	17555.67246	0	2017-12-01	17555.67246	
081-20783	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166044	2013-05-01	67	30	0	12987.58869	1988779.547	0	12987.58869	2018-12-01	12987.58869	12987.58869	12987.58869	12987.58869	0	2018-12-01	12987.58869	
081-20783	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.422631	-77.166044	2013-05-01	79	30	0	9608.14577	2121654.337	0	9608.14577	2019-12-01	9608.14577	9608.14577	9608.14577	9608.14577	0	2019-12-01	9608.14577	
081-20796	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405639	-77.220667	2013-04-01	44	31	0	21438.79583	1154744.676	0	21438.79583	2016-12-01	21438.79583	21438.79583	21438.79583	21438.79583	0	2016-12-01	21438.79583	
081-20796	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405639	-77.220667	2013-04-01	56	31	0	15860.30173	1374082.966	0	15860.30173	2017-12-01	15860.30173	15860.30173	15860.30173	15860.30173	0	2017-12-01	15860.30173	
081-20796	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405639	-77.220667	2013-04-01	68	31	0	11733.36287	1536348.212	0	11733.36287	2018-12-01	11733.36287	11733.36287	11733.36287	11733.36287	0	2018-12-01	11733.36287	
081-20796	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405639	-77.220667	2013-04-01	80	31	0	8680.276493	1656391.136	0	8680.276493	2019-12-01	8680.276493	8680.276493	8680.276493	8680.276493	0	2019-12-01	8680.276493	
081-20797	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405664	-77.220772	2013-04-01	44	30	0	6594.163807	980264.7898	0	6594.163807	2016-12-01	6594.163807	6594.163807	6594.163807	6594.163807	0	2016-12-01	6594.163807	
081-20797	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405664	-77.220772	2013-04-01	56	30	0	4878.325653	1047729.055	0	4878.325653	2017-12-01	4878.325653	4878.325653	4878.325653	4878.325653	0	2017-12-01	4878.325653	
081-20797	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405664	-77.220772	2013-04-01	68	30	0	3608.958144	1097638.743	0	3608.958144	2018-12-01	3608.958144	3608.958144	3608.958144	3608.958144	0	2018-12-01	3608.958144	
081-20797	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405664	-77.220772	2013-04-01	80	30	0	2669.887132	1134561.652	0	2669.887132	2019-12-01	2669.887132	2669.887132	2669.887132	2669.887132	0	2019-12-01	2669.887132	
081-20798	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405686	-77.220875	2013-04-01	44	28	0	2340.125457	1050531.796	0	2340.125457	2016-12-01	2340.125457	2340.125457	2340.125457	2340.125457	0	2016-12-01	2340.125457	
081-20798	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405686	-77.220875	2013-04-01	56	28	0	1731.211778	1074473.398	0	1731.211778	2017-12-01	1731.211778	1731.211778	1731.211778	1731.211778	0	2017-12-01	1731.211778	
081-20798	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405686	-77.220875	2013-04-01	68	28	0	1280.74083	1092185.262	0	1280.74083	2018-12-01	1280.74083	1280.74083	1280.74083	1280.74083	0	2018-12-01	1280.74083	
081-20798	ANADARKO E&P ONSHORE LLC	LYCOMING	COGAN HOUSE	41.405686	-77.220875	2013-04-01	80	28	0	947.4849315	1105288.4	0	947.4849315	2019-12-01	947.4849315	947.4849315	947.4849315	947.4849315	0	2019-12-01	947.4849315	
081-20805	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302581	-77.383803	2012-09-01	51	38	0	42061.56057	2732181.446	0	42061.56057	2016-12-01	42061.56057	42061.56057	42061.56057	42061.56057	0	2016-12-01	42061.56057	
081-20805	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302581	-77.383803	2012-09-01	63	38	0	31116.90821	3162509.29	0	31116.90821	2017-12-01	31116.90821	31116.90821	31116.90821	31116.90821	0	2017-12-01	31116.90821	
081-20805	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302581	-77.383803	2012-09-01	75	38	0	23020.11536	3480863.432	0	23020.11536	2018-12-01	23020.11536	23020.11536	23020.11536	23020.11536	0	2018-12-01	23020.11536	
081-20805	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.302581	-77.383803	2012-09-01	87	38	0	17030.15312	3716380.053	0	17030.15312	2019-12-01	17030.15312	17030.15312	17030.15312	17030.15312	0	2019-12-01	17030.15312	
081-20806	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337328	-77.330603	2012-11-01	49	33	0	21260.98845	1827152.005	0	21260.98845	2016-12-01	21260.98845	21260.98845	21260.98845	21260.98845	0	2016-12-01	21260.98845	
081-20806	ANADARKO E&P ONSHORE LLC	LYCOMING	CUMMINGS	41.337328	-77.330603	2012-11-01	61	33	0	15728.76082	2044671.165	0	15728.76082	2017-12-01	15728.76082	15728.76082	15728.76082	15728.76082	0	2017-12-01	15728.76082	
